"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"helz",0.000253186601942118,0.387424150286098,0.255,0.056,1
"fnip1",0.000253186601942118,0.380190584069836,0.255,0.056,1
"ist1",0.000254848106604139,0.271498144196411,0.218,0.04,1
"ndufa12",0.00025920000499794,0.402955226684374,0.309,0.081,1
"phf3",0.000260165341572796,0.27296924679513,0.236,0.048,1
"dnajb9",0.000261026680542042,0.275002300485297,0.218,0.04,1
"bin1",0.000261813535276162,-1.15655665295438,0.418,0.556,1
"tceal8",0.000264136730708548,0.449678240506319,0.182,0.024,1
"golga4",0.000266155078089639,0.362369387680998,0.236,0.048,1
"mtdh",0.000267013146512011,-1.12125887707187,0,0.21,1
"lag3",0.000267013146512011,-1.16278685216851,0,0.21,1
